skillID,desc,pdesc,h,ph,hch
5210017,"서먼크루를 강화하여 네 명의 선원 중 두 명을 랜덤하게 소환한다. 소환된 선원은 자유롭게 적들을 공격하며, 치명적인 상태 이상 공격에 자신을 희생하여 보호한다.",,"MP #mpCon 소비, 전투를 도와주는 용맹한 선원 두 명 소환. 선원 유지 시간 #time 초, 재사용 대기시간 #cooltime 초. 상태 이상 공격을 당하면 선원 중 한 명이 대신 당한 뒤 사라짐",,
5210018,"서먼크루를 강화하여 네 명의 선원 중 두 명을 랜덤하게 소환한다. 소환된 선원은 자유롭게 적들을 공격하며, 치명적인 상태 이상 공격에 자신을 희생하여 보호한다.",,"MP #mpCon 소비, 전투를 도와주는 용맹한 선원 두 명 소환. 선원 유지 시간 #time 초, 재사용 대기시간 #cooltime 초. 상태 이상 공격을 당하면 선원 중 한 명이 대신 당한 뒤 사라짐",,
5221004,아주 빠른 속도로 탄을 발사한다. 스킬 키를 누르고 있으면 지속적으로 탄이 나가며 좌우로 이동할 수 있다.\n필요 스킬 : #c트리플 파이어 20레벨 이상#,,"MP #mpCon 소비, 발 당 #damage% 데미지",,
5221016,몬스터의 머리를 맞춰 강력한 데미지로 공격한다. ,,"MP #mpCon 소비, #damage%의 데미지로 #attackCount번 연속 크리티컬 공격. 몬스터 방어율 #ignoreMobpdpR% 무시, 추가 크리티컬 확률 #cr%\n재사용 대기시간 #cooltime초",,
5221015,"집중 사격을 위한 징표를 찍을 앵무새를 적에게 날린다. 이후 캡틴의 모든 공격은 앵무새가 따라다니는 적에게 집중된다. 추가로 호밍 중인 몬스터 공격 시 데미지가 증가하며, 영구히 크리티컬 데미지가 증가한다.",,"MP #mpCon 소비, #damage% 데미지, 호밍 중인 몬스터 공격 시 최종 데미지 #x% 증가\n[패시브 효과 : 크리티컬 데미지 #criticaldamage% 증가]",,
5221017,명사수 거대 문어를 소환해 전방에 일제 사격을 퍼붓는다. 아래 방향키를 누르면서 사용하면 공격범위가 감소하지만 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다.,,"MP #mpCon 소비, 불릿 #bulletConsume개 소비, #damage% 데미지로 최대 #mobCount명의 적 #attackCount번 공격\n[패시브 효과 : 전함 노틸러스의 스킬 데미지 #damPlus%p 증가]",,
5221026,,,,,
5221022,노틸러스의 선원이 탑승한 배틀쉽을 소환한다. 배틀쉽의 포탄 공격은 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. SP를 투자하지 않는 스킬이며 #c크루 커맨더십 스킬을 익히면 사용#할 수 있다.,,"MP #mpCon 소비, #time초 동안 소환되어 일정 간격으로 포탄 발사, 발사된 포탄은 적에게 닿으면 폭발하여 최대 #mobCount명의 적을 #attackCount번 공격, 최대 2대까지 소환가능.\n재사용 대기시간 #cooltime초\n돈틀레스 : #w%의 데미지, 보통 공격 속도, 보통 사정 거리\n블랙바크 : #damage%의 데미지, 느린 공격 속도, 보통 사정 거리\n슈린츠 : #z%의 데미지, 빠른 공격 속도, 보통 사정 거리\n조나단 : #q%의 데미지, 보통 공격 속도, 긴 사정 거리",,
5220023,포탄을 발사하는 배틀쉽 소환한다. SP를 투자하지 않는 스킬이며 #c크루 커맨더십 스킬을 익히면 사용#할 수 있다.,,"MP #mpCon 소비, #time초 동안 캡틴이 공격할 때마다 일정 간격으로 포탄 발사, 발사된 포탄은 적에게 닿으면 폭발하여 최대 #mobCount명의 적에게 #damage% 데미지로 #attackCount번 공격\n재사용 대기시간 #cooltime초",,
5220024,포탄을 발사하는 배틀쉽 소환한다. SP를 투자하지 않는 스킬이며 #c크루 커맨더십 스킬을 익히면 사용#할 수 있다.,,"MP #mpCon 소비, #time초 동안 캡틴이 공격할 때마다 일정 간격으로 포탄 발사, 발사된 포탄은 적에게 닿으면 폭발하여 최대 #mobCount명의 적에게 #damage% 데미지로 #attackCount번 공격\n재사용 대기시간 #cooltime초",,
5220025,포탄을 발사하는 배틀쉽 소환한다. SP를 투자하지 않는 스킬이며 #c크루 커맨더십 스킬을 익히면 사용#할 수 있다.,,"MP #mpCon 소비, #time초 동안 캡틴이 공격할 때마다 일정 간격으로 포탄 발사, 발사된 포탄은 적에게 닿으면 폭발하여 최대 #mobCount명의 적에게 #damage% 데미지로 #attackCount번 공격\n재사용 대기시간 #cooltime초",,
5221013,"전함 노틸러스호에 공격 명령을 내려 적 다수를 동시에 공격한다. 노틸러스는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n사용하면 서먼 크루, 럭키 다이스, 배틀쉽 봄버의 재사용 대기시간을 일정 비율 감소시키고 재사용 대기시간 동안 캡틴 디그니티의 데미지가 증가한다.\n#c5차 스킬 '노틸러스 어썰트'을 익히기 위해 30레벨 이상 필요#",전함 노틸러스호에 공격 명령을 내려 적 다수를 동시에 공격한다.,"MP #mpCon소비, #damage% 데미지로 최대 #mobCount명의 적을 #attackCount번 공격\n재사용 대기시간 #cooltime초\n사용 시 서먼 크루, 럭키 다이스, 배틀쉽 봄버의 남아있는 재사용 대기시간 #x% 감소\n재사용 대기시간 중 캡틴 디그니티의 최종 데미지 #y% 증가","MP #mpCon소비, #damage% 데미지로 최대 #mobCount명의 적을 #attackCount번 공격\n#c재사용 대기시간 #cooltime초#",
5221021,공격 시 일정 확률로 다음에 사용할 스킬의 공격력을 대폭 강화해 주는 효과를 받을 수 있다. 효과 발동 시 사용하면 다음 스킬의 공격력이 강화된다.,,사용 시 다음에 사용하는 스킬의 최종 데미지 #damR% 증가\n[패시브 효과 : 공격 시 #prop% 확률로 #c퀵 드로우 효과# 발동. 효과 발동 시 스킬 사용 가능],,
5221000,"일정 시간 동안 파티원의 모든 능력치를 일정 퍼센트만큼 증가시켜 준다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.",,"MP #mpCon 소비, #time초 동안 AP를 직접 투자한 모든 능력치 #x% 증가",,
5221018,"죽음을 두려워하지 않는 해적의 자세를 취해 공격력과 상태 이상, 모든 속성 내성을 증가시키고 일정 확률로 물러서지 않는 상태가 된다. 단, 죽음이 두렵지 않기 때문에 회피율은 감소한다.",,"MP #mpCon 소비, #time초 동안 공격력 #indiePadR%, 상태 이상 내성 #indieAsrR, 모든 속성 내성 #indieTerR%, 스탠스 확률 #indieStance% 증가. 회피율 감소.",,
5221010,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않는다.",,"MP #mpCon 소비, 재사용 대기시간 #cooltime초",,
5220012,피격 시 순간적으로 데미지가 증가한다. 스킬 레벨이 높아질수록 지속시간이 증가한다. 카운터 어택 효과는 50초에 한 번 이상 발동될 수 없다.,피격 시 순간적으로 데미지가 증가한다. 스킬 레벨이 높아질수록 지속시간이 증가한다. 카운터 어택 효과는 20초에 한 번 이상 발동될 수 없다.,"피격 시 #prop% 확률로 #time초 동안 데미지 #indieDamR% 증가, 최대 HP의 일정 비율로 피해를 입히는 공격에도 발동.\n[패시브 효과 : 받는 피해 #ignoreMobDamR% 감소]",피격 시 #prop% 확률로 #time초 동안 데미지 #indieDamR% 증가,
5220014,일정 확률로 주사위 2개를 동시에 던져 자신의 행운을 시험한다. 주사위의 눈이 같을 경우에는 보다 강력한 버프 효과가 적용된다.\n필요 스킬 : #c럭키 다이스 20레벨 이상#,일정 확률로 주사위 2개를 동시에 던져 자신의 행운을 시험한다. 주사위의 눈이 같을 경우에는 보다 강력한 버프 효과가 적용된다.\n필요 스킬 : #c럭키 다이스 20레벨 이상#,"MP #mpCon 소비, #prop% 확률로 럭키 다이스 사용 시, 더블 럭키 다이스 발동, 주사위 버프 지속시간 #time초\n#c재사용 대기시간 #cooltime초#","MP #mpCon 소비, #prop% 확률로 럭키 다이스 사용 시, 더블 럭키 다이스 발동, 주사위 버프 지속시간 #time초\n#c재사용 대기시간 #cooltime초#",
5220019,"특유의 통솔력으로 어셈블 크루로 소환된 선원들의 능력을 강화한다. 추가로, 소환된 선원에 따라 별도의 패시브 효과를 받는다. 크루 커맨더십 스킬을 익히면 #c배틀쉽 봄버를 사용#할 수 있다.\n필요 스킬 : #c어셈블 크루 10레벨 이상#",,"소환된 선원의 최종 데미지 #v% 증가, 선원이 소환되어 있을 경우 공격력 #w만큼 증가.\n[선원별 추가 효과]\r\n무라트 : 크리티컬 데미지 #z% 증가\n발레리 : 크리티컬 확률 #s% 증가\n잭 : HP와 MP #x% 증가, 이동속도 #u만큼 증가\n스토너 : 받는 피해 #y% 감소\n[패시브 효과 : 최대 HP #mhpX, 크리티컬 데미지 #criticaldamage% 증가]",,
5220020,캡틴의 위엄으로 총기류 무기의 숙련도와 공격력을 증가시키고 목표에 명중 시 폭발하는 탄환을 사용하여 추가 피해를 입힐 수 있다.\n필요 스킬 : #c건 마스터리 10레벨 이상#,,"건 계열 무기 숙련도 증가량 #mastery%로 증가, 공격력 #padX 증가\n#c[파이널 어택류 스킬]# 탄환을 발사하는 공격 시 #damage%의 폭발 데미지 추가",,
5220043,더블 럭키 다이스 미발동 시 일정 확률로 재사용 대기시간이 적용되지 않으며 다음에는 반드시 4 이상의 더블 럭키 다이스가 발동된다.,,"더블 럭키 다이스 미발동 시 #prop% 확률로 재사용 대기시간 미적용, 다음 시전 시 4 이상의 더블 럭키 다이스 발동",,
5220044,더블 럭키 다이스에 행운의 숫자 7이 추가된다.\n필요 스킬 : #c더블 럭키 다이스 5레벨 이상#,,더블 럭키 다이스에 7 추가,,
5220045,"럭키 다이스에서 4, 5, 6이 나올 확률을 증가시킨다.",,"럭키 다이스 4, 5, 6 나올 확률 증가",,
5220049,래피드 파이어의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
5220050,래피드 파이어의 사거리를 증가시킨다.,,사거리 #range 증가,,
5220051,래피드 파이어의 보스 몬스터 공격 시 데미지를 증가시킨다.,,보스 몬스터 공격 시 데미지 #bdR% 증가,,
5220046,헤드 샷의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
5220047,헤드 샷의 공격 횟수를 증가시킨다.,,공격 횟수 #attackCount 증가,,
5220048,헤드 샷의 보스 몬스터 공격 시 데미지를 증가시킨다.,,보스 몬스터 공격 시 데미지 #bdR% 증가,,
5221052,알 수 없는 기술로 만들어진 대형 폭탄을 전방으로 유도하여 폭발시킨다.,,"MP #mpCon 소비, #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격\n재사용 대기시간 #cooltime초",,
5221053,"메이플 월드 곳곳을 누빈 전설의 모험가들만이 사용할 수 있는 버프로, 데미지를 증가시킨다.",,"MP #mpCon 소비, #time초 동안 데미지 #indieDamR% 증가.\n재사용 대기시간 #cooltime초. 파티원 중 모험가 직업군에만 효과",,
5221054,특별한 음료 한 잔을 들이켜 육체를 고양시킨다.,,"MP #mpCon 소비. #time초 동안 상태 이상 내성 #indieAsrR, 모든 속성 내성 #indieTerR% 증가\n크리티컬 확률 #indieCr% 증가, 피격 데미지 #w% 감소",,
5301000,전방을 향해 여러발의 소형 포탄을 발사하여 다수의 적을 동시에 공격한다.,전방을 향해 여러발의 소형 포탄을 발사하여 다수의 적을 동시에 공격한다.,"MP #mpCon소비, #damage% 데미지로 최대 #mobCount명의 적을 #bulletCount번 공격","MP #mpCon소비, #damage% 데미지로 최대 #mobCount명의 적을 #bulletCount번 공격",
5301001,폭탄이 가득 들어있는 오크통을 굴린다. 오크통은 일정 거리를 굴러가며 적들을 밀어낸 뒤에 폭발한다. 일부 몬스터는 저항하여 밀리지 않는다.\n#c3차 스킬 '몽키 퓨리어스'를 익히기 위해 20레벨 이상 필요#,,"MP #mpCon 소비, #damage% 데미지로 최대 #mobCount명의 적을 #attackCount번 공격, 대상은 #prop%확률로 밀림, 일정 거리 이동 후 #w%의 데미지로 폭발",,
5301002,MP를 소비하여 일정 시간 동안 캐논의 공격 속도를 2단계 증가시킨다.필요 스킬 : #c캐논 마스터리 5레벨 이상#,MP를 소비하여 일정 시간 동안 캐논의 공격 속도를 2단계 증가시킨다.\n필요 스킬 : #c캐논 마스터리 5레벨 이상#,"MP #mpCon 소비, #time초 동안 공격 속도 증가","MP #mpCon 소비, #time초 동안 공격 속도 증가",
5301003,"몽키의 마법으로 일정 시간 동안 주변 파티원들의 HP, MP, 올스탯, 이동속도, 점프력을 높여준다. 다른 모든 버프 스킬과 중복으로 사용할 수 있다.\n#c4차 스킬 '하이퍼 몽키 스펠'을 익히기 위해 20레벨 이상 필요#",,"MP #mpCon 소비, #time초 동안 HP #indieMhp, MP #indieMmp, 올스탯 #indieAllStat, 이동속도 #indieSpeed, 점프력 #indieJump 증가",,
5300004,영구적으로 크리티컬 확률과 크리티컬 데미지를 증가시킨다.,,"영구적으로 크리티컬 확률 #cr%, 크리티컬 데미지 #criticaldamage% 증가",,
5300005,캐논 숙련도를 증가시킨다.\n#c4차 스킬 '오버버닝 캐논'을 익히기 위해 10레벨 이상 필요#,,캐논 숙련도 #mastery% 증가,,
5300008,해적의 비밀 수련을 통해 힘과 민첩성을 증가시킨다.,,"영구적으로 힘 #strX, 민첩성 #dexX 증가",,
5300007,폭탄이 가득 들어있는 오크통을 굴린다. 오크통은 일정 거리를 굴러가며 적들을 밀어낸 뒤에 폭발한다. 일부 몬스터는 저항하여 밀리지 않는다.\n#c3차 스킬 '몽키 퓨리어스'를 익히기 위해 20레벨 이상 필요#,,"MP #mpCon 소비, #damage% 데미지로 최대 #mobCount명의 적을 #attackCount번 공격, 대상은 #prop%확률로 밀림, 일정 거리 이동 후 #w%의 데미지로 폭발",,
5311000,고출력 포탄을 탑재한 캐논을 소환하여 적 다수를 돌파할 수 있는 고속 캐논 포탄을 발사한다.,적 다수를 관통할 수 있는 날카로운 캐논 포탄을 발사한다.,"MP #mpCon소비, #damage% 데미지로 최대 #mobCount명의 적을 #attackCount번 공격","MP #mpCon소비, #damage% 데미지로 최대 #mobCount명의 적을 #attackCount번 공격",
5311010,전방에 특수 제작된 고탄성 포탄을 발사하여 부딪히는 모든 적에게 화약을 묻혀 일정 시간 동안 데미지를 주며 캐논슈터 공격의 효과를 크게 강화시킨다. \n필요 스킬 : #c몽키 러쉬붐 20레벨#,,"MP #mpCon 소비, #damage% 데미지로 #mobCount명의 적을 #attackCount회 공격, #prop% 확률로 #dotTime초 동안 초당 #dot% 데미지, 해당 적에게 데미지 #z% 증가, 재사용 대기시간 #cooltime초",,"MP #mpCon 소비, #damage% 데미지로 #mobCount명의 적을 #attackCount회 공격, #prop% 확률로 #dotTime초 동안 초당#dot%데미지, 해당 적에게 캐논슈터의 모든 데미지 #z% 증가, 재사용 대기시간 #cooltime초"
