skillID,commonName,commonValue
11121201,mobCount,1
11121201,y,-700
11121102,maxLevel,30
11121102,mpCon,3+u(x/6)
11121102,damage,280+4*x
11121102,attackCount,4
11121102,mobCount,1
11121202,maxLevel,30
11121202,mpCon,3+u(x/6)
11121202,damage,280+4*x
11121202,attackCount,4
11121202,mobCount,1
11121202,y,40
11121103,maxLevel,30
11121103,mpCon,55+2*u(x/3)
11121103,damage,205+3*x
11121103,attackCount,6
11121103,mobCount,7
11121203,maxLevel,30
11121203,mpCon,55+2*u(x/3)
11121203,damage,205+3*x
11121203,attackCount,6
11121203,mobCount,7
11121004,maxLevel,30
11121004,mpCon,60+4*u(x/3)
11121004,damage,400+15*x
11121004,attackCount,1
11121004,mobCount,15
11121004,time,5+d(x/6)
11121004,prop,50+5*d(x/3)
11121004,x,400+15*x
11121004,cooltime,180
11121005,maxLevel,30
11121005,mpCon,40+3*u(x/3)
11121005,time,20+6*x
11121014,maxLevel,30
11121014,mpCon,80+2*u(x/3)
11121014,attackCount,6
11121014,damage,150+3*x
11121014,mobCount,7
11121014,cooltime,5
11121014,range,350
11121014,q2,75
11120006,maxLevel,30
11120006,strX,x
11120006,cr,4+d(x/5)
11120006,stanceProp,40+2*x
11120006,dexX,x
11120006,intX,x
11120006,lukX,x
11120007,maxLevel,30
11120007,mastery,55+u(x/2)
11120007,x,x+20
11120007,criticaldamage,5+d(x/3)
11120008,maxLevel,15
11120008,ignoreMobpdpR,2*x
11120008,bdR,x
11120009,maxLevel,30
11120009,indieCr,20+d(x/2)
11120009,x,2
11120009,y,80+d(x/3)
11120009,v,20+d(x/6)
11120009,w,-2
11120009,s,x+d(x/2)
11120010,maxLevel,30
11120010,indiePMdR,20+d(x/6)
11120010,indieBooster,-2
11120010,x,20+d(x/2)
11120010,y,2
11120010,w,80+d(x/3)
11120010,indiePad,x+d(x/2)
11121011,maxLevel,20
11121011,indieCr,x
11121011,x,2
11121011,y,50+d(x/2)
11121012,maxLevel,20
11121012,indiePMdR,5+d(x/2)
11121012,indieBooster,-1
11121013,maxLevel,30
11121013,damage,400+15*x
11121013,attackCount,1
11121013,mobCount,1
11120043,maxLevel,1
11120043,time,20
11120044,maxLevel,1
11120044,y,-10
11120044,w,10
11120045,maxLevel,1
11120045,x,-10
11120045,w,10
11120046,maxLevel,1
11120046,damR,20
11120047,maxLevel,1
11120047,targetPlus,2
11120048,maxLevel,1
11120048,attackCount,1
11120049,maxLevel,1
11120049,damR,20
11120050,maxLevel,1
11120050,ignoreMobpdpR,20
11120051,maxLevel,1
11120051,bdR,20
11121052,maxLevel,1
11121052,mpCon,300
11121052,damage,800
11121052,attackCount,5
11121052,mobCount,15
11121052,x,2900
11121052,y,5
11121052,cooltime,20
11121053,maxLevel,1
11121053,mpCon,100
11121053,time,60
11121053,cooltime,120
11121053,indieDamR,10
11121054,maxLevel,1
11121054,mpCon,150
11121054,time,180
11121054,indiePad,50
11121054,x,0
11121055,maxLevel,1
11121055,mpCon,300
11121055,damage,2900
11121055,attackCount,5
11121055,mobCount,15
11121055,cooltime,20
12001003,maxLevel,20
12001003,mpCon,10+2*d(x/4)
12001003,damage,70+3*x
12001003,attackCount,2
12001003,mobCount,4
12000004,maxLevel,10
12000004,mpCon,10+x
12000004,time,100+10*x
12000004,x,1
12000004,damage,60+6*x
12001001,maxLevel,15
12001001,time,75+35*x
12001001,mpCon,5+u(x/2)
12001001,x,10+5*x
12001002,maxLevel,15
12001002,mpCon,6+2*u(x/3)
12001002,time,60+12*x
12001002,pdd,8*x
12001002,mdd,15*x
12000005,maxLevel,10
12000005,mmpR,2*x
12000006,maxLevel,1
12000006,x,20
12000006,prop,15
12000006,time,5
12001020,maxLevel,20
12001020,mpCon,16+2*d(x/5)
12001020,range,300
12001020,x,1
12001020,bulletCount,1
12001020,z,1
12001020,mobCount,4
12001020,damage,150+x+30
12001020,attackCount,1
12000026,maxLevel,20
12000026,damage,150+x+30
12000026,attackCount,1
12000026,mobCount,4
12000026,orbCount,8
12001021,maxLevel,20
12001021,mpCon,30+2*d(x/5)
12001021,damage,80+5*x
12001021,attackCount,3
12001021,mobCount,4
12000022,maxLevel,10
12000022,mpCon,10+x
12000022,time,8
12000022,x,x
12000022,indieMad,x
12000023,maxLevel,5
12000023,mpCon,10+d(x/2)
12000023,x,600+d(x*20)
12000023,y,500+d(x*20)
12000023,z,1200+d(x*20)
12000023,pddX,20*x
12000024,maxLevel,5
12000024,x,25+12*x
12000025,maxLevel,5
12000025,mmpR,15+x
12000025,lv2mmp,70+10*x
12001027,maxLevel,5
12001027,mpCon,10+d(x/2)
12001027,x,0
12001027,y,1200+d(x*20)
12001028,maxLevel,5
12001028,mpCon,10+d(x/2)
12001028,x,600+d(x*20)
12001028,y,550
12101000,maxLevel,20
12101000,mpCon,10+d(x/3)
12101000,time,10*x
12101000,indieMad,10+x
12101001,maxLevel,10
12101001,mpCon,10
12101001,x,-4*x
12101001,time,4*x
12101001,mobCount,6
12101002,maxLevel,20
12101002,mpCon,12+4*d(x/4)
12101002,damage,270+9*x
12101002,range,350
12101003,maxLevel,20
12101003,mpCon,52-2*x
12101003,range,130+2*d(x/2)
12101004,maxLevel,20
12101004,mpCon,60-2*x
12101004,time,10*x
12101004,x,-3
12101005,maxLevel,10
12101005,mpCon,10+4*x
12101005,x,10*x
12101005,time,100+20*x
12101006,maxLevel,20
12101006,mpCon,10+8*d(x/5)
12101006,mobCount,6
12101006,damage,300+5*x
12100007,maxLevel,20
12100007,mastery,10+2*x
12100007,x,u(x/2)
12100008,intX,4*x
12100008,maxLevel,10
12100020,maxLevel,20
12100020,mpCon,20+2*d(x/5)
12100020,x,2
12100020,mobCount,8
12100020,range,300
12100020,bulletCount,1
12100020,z,2
12100020,damage,200+x*2+10
12100020,attackCount,1
12100028,maxLevel,20
12100028,damage,200+x*2+10
12100028,attackCount,1
12100028,mobCount,8
12100028,orbCount,8
12101021,maxLevel,20
12101021,mpCon,12+2*d(x/4)
12101021,damage,170+2*x
12101021,attackCount,2
12101021,mobCount,6
12101021,x,450
12101024,maxLevel,10
12101024,mpCon,10+d(x/3)
12101024,time,100+20*x
12101024,prop,x*8+20
12101024,dot,180+4*x
12101024,dotInterval,1
12101024,dotTime,10
12101024,x,5
12101024,damage,200+4*x
12101025,maxLevel,5
12101025,mpCon,40+x
12101025,time,x*20
12101023,maxLevel,10
12101023,indieMad,10+x
12101023,indieBooster,-1
12101023,mpCon,10+d(x/3)
12101023,time,100+20*x
12101022,maxLevel,9
12101022,x,24+x*4
12101022,cooltime,"120
"
12100026,maxLevel,10
12100026,time,8
12100026,x,x+10
12100027,maxLevel,10
12100027,mastery,x*5
12100027,x,x
12100029,maxLevel,10
12100029,damage,200+4*x
12100029,mobCount,8
12110000,maxLevel,20
12110000,cr,10+x
12110000,criticaldamage,3+d(x/2)
12110001,maxLevel,20
12110001,x,110+2*x
12110001,y,110+2*x
12111002,maxLevel,20
12111002,mpCon,20
12111002,prop,15+4*x
12111002,mobCount,6
12111002,time,10+d(x/2)
12111003,maxLevel,20
12111003,mpCon,300
12111003,damage,1000+20*x
12111003,mobCount,15
12111003,cooltime,50-2*d(x/2)
12111003,dot,90+4*x
12111003,dotTime,5+d(x/4)
12111003,dotInterval,1
12111004,maxLevel,20
12111004,mpCon,10+4*x
12111004,time,10+6*x
12111004,damage,240+5*x
12111004,terR,10+x
12111005,maxLevel,20
12111005,mpCon,40+x
12111005,damage,220+3*x
12111005,time,20+x
12111005,dot,40+5*x
12111005,dotInterval,1
12111005,dotTime,2+u(x/4)
12111005,mobCount,8
12111006,maxLevel,30
12111006,mpCon,20+2*d(x/4)
12111006,damage,170+2*x
12111006,mobCount,6
12111006,attackCount,3
12111006,range,350
12111007,maxLevel,1
12111007,prop,100
12111007,subProp,80
12111007,x,20
12111007,y,20
12111007,damage,340
12111007,time,4
12111007,mobCount,6
12111007,hcSubProp,5
12111007,hcTime,1
12110020,maxLevel,20
12110020,mpCon,40+4*d(x/5)
12110020,x,3
12110020,mobCount,8
12110020,range,300
12110020,bulletCount,1
12110020,z,3
12110020,y,250+x+5
12110020,attackCount,2
12110028,maxLevel,20
12110028,damage,250+x+5
12110028,attackCount,2
12110028,mobCount,8
12110028,orbCount,8
12111021,maxLevel,20
12111021,mpCon,40+4*d(x/5)
12111021,damage,245+8*x
12111021,attackCount,2
12111021,mobCount,8
12111021,x,450
12111022,maxLevel,20
12111022,mpCon,100+5*d(x/5)
12111022,damage,200+5*x
12111022,mobCount,1
12111022,prop,100
12111022,cooltime,130-5*x
12111022,time,20
12111022,x,1
12111022,attackCount,1
12111023,maxLevel,15
12111023,mpCon,225+x*5
12111023,cooltime,1800
12111023,time,1200+x*40
12111023,x,3
12111023,y,3*x+5
12110024,maxLevel,10
12110024,time,8
12110024,x,20+x
12110025,maxLevel,20
12110025,x,110+2*x
12110025,y,100+x+10
12110025,z,x+10
12110026,maxLevel,10
12110026,cr,20+x
12110026,criticaldamage,5+x
12110027,maxLevel,9
12110027,intX,x*6+6
12111029,maxLevel,15
12111029,mpCon,0
12111029,x,500
12121000,maxLevel,30
12121000,mpCon,10+10*d(x/5)
12121000,x,u(x/2)
12121000,time,30*x
12120006,maxLevel,30
12120006,mpCon,60+4*d(x/5)
12120006,x,4
12120006,mobCount,8
12120006,range,300
12120006,bulletCount,1
12120006,z,4
12120006,y,275+x
12120006,attackCount,2
12120006,nbdR,30
12120010,maxLevel,30
12120010,damage,275+x
12120010,attackCount,2
12120010,mobCount,8
12120010,orbCount,8
12121001,maxLevel,30
12121001,mpCon,16+6*d(x/7)
12121001,time,10000
12121001,x,-90
12121001,y,5
12121001,attackCount,3
12121001,mobCount,8
12121001,z,250+2*x
12121001,v,10000/1000
12121001,attackDelay,330
12121001,cooltime,5
12120011,maxLevel,30
12120011,damage,250+2*x
12120011,attackCount,3
12120011,x,-20
12120011,y,400
12120011,time,300
12120011,v,120
12120011,mobCount,8
12121002,maxLevel,30
12121002,damage,260+3*x
12121002,mpCon,100+d(x/2)
12121002,attackCount,10
12121002,mobCount,15
12121002,x,x+60
12121002,cooltime,30
12121004,maxLevel,30
12121004,mpCon,100+d(x/2)
12121004,time,300
12121004,prop,40+x
12121004,x,-10
12121004,y,x
12121004,v,120
12121004,z,10
12121004,q,1
12121004,cooltime,5
12120013,maxLevel,30
12120013,time,300
12120013,prop,40+x
12120013,x,-10
12120013,y,x
12120013,mpCon,100+d(x/2)
12120013,v,120
12120013,z,10
12120013,w,100
12120013,q,1
12120013,cooltime,5
12120014,maxLevel,30
12120014,time,300
12120014,prop,40+x
12120014,x,-10
12120014,y,x
12120014,mpCon,100+d(x/2)
12120014,v,120
12120014,z,10
12120014,w,100
12120014,q,1
12120014,cooltime,5
12121005,maxLevel,30
12121005,mpCon,100+d(x/2)
12121005,time,30
12121005,indieDamR,30+x
12121005,indieBooster,-1
12121005,cooltime,45
12121003,maxLevel,20
12121003,mpCon,16+3*d(x/7)
12121003,time,5+d(x/2)
12121003,cooltime,90
12121003,x,10+x*2
12121003,y,8
12121003,damage,310+2*x
12121003,mobCount,8
12120012,maxLevel,20
12120012,damage,300+5*x
12120012,mobCount,8
12120007,maxLevel,10
12120007,time,8
12120007,x,30+x
12120009,maxLevel,15
12120009,mastery,55+x
12120009,x,5+x
12120009,mdR,5+3*x
12120008,maxLevel,30
12120008,y,x*2
12120008,asrR,x
12120008,terR,x
12121043,maxLevel,1
12121043,range,400
12120044,maxLevel,1
12120044,ignoreMobpdpR,20
12120045,maxLevel,1
12120045,attackCount,1
12120045,x,-90
12120045,y,90
12120047,maxLevel,1
12120047,damR,20
12120048,maxLevel,1
12120048,targetPlus,2
12120046,maxLevel,1
12120046,attackCount,1
12120050,maxLevel,1
12120050,dot,20
12120051,maxLevel,1
12120051,damR,20
12120049,maxLevel,1
12120049,x,50
12121052,maxLevel,1
12121052,mpCon,350
12121052,damage,860
12121052,attackCount,7
12121052,mobCount,15
12121052,cooltime,100
12121052,y,5000
12121053,maxLevel,1
12121053,mpCon,100
12121053,time,60
12121053,cooltime,120
12121053,indieDamR,10
12121054,maxLevel,1
12121054,mpCon,300
12121054,damage,500
12121054,attackCount,6
12121054,time,2
12121054,subTime,300
12121054,cooltime,90
12121054,mobCount,1
12121054,x,100
12121054,z,500
12121055,maxLevel,1
12121055,mpCon,300
12121055,damage,500
12121055,attackCount,10
12121055,mobCount,1
12121055,x,100
13001004,maxLevel,10
13001004,mpCon,10+x
13001004,time,100+10*x
13001004,x,1
13001004,damage,60+6*x
13000001,maxLevel,15
13000001,acc,15*x
13000001,eva,15*x
13000001,range,8*x
13000001,speed,2*x
13000001,speedMax,5+x
13000001,u,145+x
13001003,maxLevel,15
13001003,mpCon,8+2*d(x/6)
13001003,damage,110+3*x
13001003,bulletCount,2
13000000,maxLevel,20
13000000,prop,2*x
13000005,maxLevel,1
13000005,prop,20
13000005,x,100
13001020,maxLevel,20
13001020,mpCon,17+d(x/4)
13001020,damage,80+2*x
13001020,attackCount,3
13001020,mobCount,5
13001021,maxLevel,15
13001021,mpCon,25-x
13001021,psdSpeed,20+x
13001021,psdJump,x
13001021,speedMax,5+x
13001022,maxLevel,10
13001022,mpCon,50-3*x
13001022,time,100+10*x
13001022,indieDamR,x
13000023,maxLevel,20
13000023,padX,x
13000023,accX,20*x
13000023,evaX,20*x
13000023,range,8*x
13100000,maxLevel,20
13100000,x,6*x
13100000,mastery,10+2*x
13101007,maxLevel,20
13101007,mpCon,16+2*u(x/5)
13101007,damage,85+x
13101007,bulletCount,4
13101005,maxLevel,20
13101005,mpCon,18+2*u(x/5)
13101005,damage,280+5*x
13101005,mobCount,6
13101004,mpCon,30-2*x
13101004,maxLevel,10
13101001,maxLevel,20
13101001,mpCon,31-x
13101001,time,10*x
13101001,x,-2
13101002,maxLevel,20
13101002,mpCon,15+d(x/2)
13101002,time,200+20*x
13101002,prop,2*x
13101002,damage,120+5*d(x/2)
13101002,x,1
13101003,maxLevel,10
13101003,mpCon,10+5*u(x/10)
13101003,time,30*x
13101003,x,1
13101006,maxLevel,10
13101006,mpCon,20+u(x/2)
13101006,time,10+2*x
13101006,speed,-20+x*2
13101006,y,20-x*2
13101006,damage,100+6*x
13101006,x,1
13100008,strX,3*x
13100008,dexX,3*x
13100008,maxLevel,10
13101020,maxLevel,20
13101020,mpCon,21+d(x/2)
13101020,damage,135+2*x
13101020,attackCount,3
13101020,mobCount,6
13101020,prop,100
13101020,x,300
13101021,maxLevel,20
13101021,mpCon,10+d(x/2)
13101021,damage,200+3*x
13101021,bulletCount,2
13101021,mobCount,6
13101021,ballDelay,90
13101022,maxLevel,20
13101022,damage,130+2*x
13101022,prop,10+d(x/2)
13101022,subProp,3+d(x/10)
13101022,x,1+d(x/10)
13101022,y,150+3*x
13100022,maxLevel,20
13100022,damage,130+2*x
13100022,prop,10+d(x/2)
13100022,subProp,3+d(x/10)
13100022,x,1+d(x/10)
13100022,y,150+3*x
13101023,maxLevel,10
13101023,mpCon,31-2*x
13101023,x,-2
13101023,time,20*x
13101024,maxLevel,9
13101024,mpCon,12+6*u(x/3)
13101024,indiePad,2*x+2
13101024,x,x+1
13101024,time,20*x+20
13100025,maxLevel,10
13100025,mastery,10+4*x
13100025,x,12*x
13100026,maxLevel,5
13100026,strX,6*x
13100026,dexX,6*x
13100027,maxLevel,20
13100027,damage,150+3*x
13111000,maxLevel,20
13111000,mpCon,16+2*u(x/5)
13111000,mobCount,5+d(x/4)
13111000,damage,110+3*x
13111000,attackCount,3
13111000,prop,3*x
13111000,time,u(x/5)
13111001,maxLevel,20
13111001,mpCon,10+2*x
13111001,time,60+6*x
13111001,epad,10+x
13111001,x,5+x
13111002,maxLevel,30
13111002,mpCon,6+u(x/10)
13111002,damage,140+2*x
13110003,maxLevel,20
13110003,mastery,55+u(x/2)
13110003,x,5+x
13110003,criticaldamage,3+d(x/4)
13111004,maxLevel,15
13111004,mpCon,30+4*d(x/3)
13111004,time,15+3*x
13111004,x,1000+600*x
13111005,maxLevel,5
13111005,morph,1003
13111005,mpCon,40+4*d(x/2)
13111005,time,120
13111005,indiePad,4*x
13111005,epdd,20*x
13111005,emdd,20*x
13111005,speed,8*x
13111005,jump,4*x
13111005,cooltime,280-30*x
13111006,maxLevel,20
13111006,mpCon,15+3*d(x/5)
13111006,damage,550+10*x
13111006,x,8+2*x
13111006,mobCount,2+u(x/5)
13111007,maxLevel,15
13111007,mpCon,18+3*d(x/4)
13111007,damage,305+5*x
13111007,attackCount,3
13110008,maxLevel,10
13110008,er,10+2*x
13110008,time,1
13110008,x,1
13110009,maxLevel,1
13110009,x,30
13110009,y,10
13110009,z,5
13111020,maxLevel,20
13111020,mpCon,3+d(x/4)
13111020,damage,105+3*x
13111020,attackCount,2
13111020,mobCount,6
13111020,x,16
13111020,y,350
13111020,z,225
13111021,maxLevel,20
13111021,mpCon,27+d(x/2)
13111021,damage,280+3*x
13111021,bulletCount,2
13111021,mobCount,1
13111021,ballDelay,450
13111021,x,15
13111021,y,15
13111021,time,30
13110022,maxLevel,20
13110022,damage,175+2*x
13110022,prop,20+d(x/2)
13110022,subProp,5+d(x/4)
13110022,x,3+d(x/20)
13110022,y,210+3*x
13111023,maxLevel,20
13111023,mpCon,50+x
13111023,indiePad,x
13111023,indieMhp,75*x
13111023,time,10*x
13111023,indieBooster,-1
13111023,indieCr,u(x/2)
13111023,u,3
13111023,v,4
13111023,w,1102544
13111024,maxLevel,10
13111024,mpCon,30+3*x
13111024,time,15+9*u(x/2)
13111024,x,2000+1800*x
13111024,z,-100
13111024,hcSummonHp,100000+90000*x
13110025,maxLevel,20
13110025,asrR,d(x/2)
13110025,terR,d(x/2)
13110025,x,5+5*d(x/4)
13110026,maxLevel,14
13110026,er,16+x
13110026,indiePad,8+d(x/2)
13110026,pddX,20+70*x
13110026,mddX,20+70*x
13110026,time,5
13110026,x,1
13110027,maxLevel,20
13110027,damage,175+2*x
13121000,maxLevel,30
13121000,mpCon,10+10*d(x/5)
13121000,x,u(x/2)
13121000,time,30*x
13121001,maxLevel,30
13121001,mpCon,3+u(x/6)
13121001,damage,255+3*x
13121001,bulletCount,1
13121001,mobCount,4
13121001,x,100+5+d(x/2)
13121001,y,5+u(x/2)
13121002,maxLevel,30
13121002,mpCon,55+2*u(x/3)
13121002,damage,260+4*x
13121002,attackCount,5
13121002,mobCount,7
13121002,time,5
13121002,x,140+3*x
13121002,y,2
13121002,damPlus,125+5*x
13120003,maxLevel,30
13120003,damage,200+3*x
13120003,prop,35+d(x/2)
13120003,subProp,10+d(x/3)
13120003,x,4+d(x/30)
13120003,y,300+3*x
13121005,maxLevel,30
13121005,mpCon,27+3*u(x/5)
13121005,time,10*x
13121005,x,5+u(x/2)
13121005,y,u(x/2)
13120004,maxLevel,30
13120004,dexR,5+d(x/3)
13120004,prop,x
13120004,mhpR,5+d(x/2)
13120004,padR,u(x/3)
13120006,maxLevel,30
13120006,mastery,55+u(x/2)
13120006,x,x
13120006,criticaldamage,5+d(x/2)
13120006,bdR,x+10
13120006,pdR,15+u(x/3)
13120007,maxLevel,15
13120007,mpCon,35+x
13120007,time,60
13120007,x,20500+1300*x
13120007,y,5+x
13120007,z,-100
13120007,w,-2-u(x/2)
13120007,hcSummonHp,130000+58000*x
13120008,maxLevel,30
13120008,mpCon,70+d(x/2)
13120008,indieDamR,5+2*d(x/3)
13120008,indiePad,20+x
13120008,indieMhp,1500
13120008,time,200
13120008,ignoreMobpdpR,5+d(x/3)
13120008,indieBooster,-2
13120008,indieCr,10+d(x/2)
13120008,indieAsrR,5+d(x/3)
13120008,indieTerR,5+d(x/3)
13120008,u,3
13120008,v,4
13120008,w,1102545
13121009,maxLevel,30
13121009,mpCon,0
13121009,damage,140+3*x
13121009,attackCount,2
13121009,mobCount,7
13120010,maxLevel,30
13120010,damage,300+3*x
13120043,maxLevel,1
13120043,damR,20
13120044,maxLevel,1
13120044,prop,10
13120045,maxLevel,1
13120045,x,2
13120046,maxLevel,1
13120046,damR,20
13120047,maxLevel,1
13120047,targetPlus,2
13120048,maxLevel,1
13120048,attackCount,1
13120049,maxLevel,1
13120049,damR,20
13120050,maxLevel,1
13120050,ignoreMobpdpR,20
13120051,maxLevel,1
13120051,bdR,30
13121052,maxLevel,1
13121052,mpCon,350
13121052,damage,430
13121052,attackCount,12
13121052,mobCount,15
13121052,dot,200
13121052,dotTime,30
13121052,dotInterval,1
13121052,cooltime,30
13121053,maxLevel,1
13121053,mpCon,100
13121053,time,60
13121053,cooltime,120
13121053,indieDamR,10
13121054,maxLevel,1
13121054,mpCon,150
13121054,damage,500
13121054,prop,30
13121054,time,200
14000000,x,22*x
14000000,y,22*x
14000000,maxLevel,10
14001003,mpCon,25-2*x
14001003,time,20*x
14001003,speed,-20+3*x
14001003,y,80+3*x
14001003,x,1
14001003,maxLevel,10
14001004,mpCon,8+2*d(x/6)
14001004,damage,110+4*x
14001004,bulletCount,2
14001004,maxLevel,20
14001005,mpCon,10+x
14001005,damage,60+6*x
14001005,time,100+10*x
14001005,x,1
14001005,maxLevel,10
14000006,maxLevel,1
14000006,prop,15
14000006,x,20
14001007,mpCon,10+15*d(x/11)
14001007,time,10*x
14001007,speed,2*x
14001007,jump,x
14001007,speedMax,x
14001007,u,140+x
14001007,maxLevel,20
14001020,mpCon,10+d(x/3)
14001020,damage,110+4*x
14001020,bulletCount,2
14001020,maxLevel,20
14001020,range,350
14001021,maxLevel,10
14001021,time,30+15*x
14001021,mpCon,"25-x
"
14001021,prop,20
14001021,x,2
14001021,dot,50+3*x
14001021,dotTime,5
14001021,dotInterval,1
14001021,y,u(x/3)
14001022,mpCon,10+20*d(x/6)
14001022,time,30+15*x
14001022,speed,4*x
14001022,jump,2*x
14001022,speedMax,2*x
14001022,er,5+x
14001022,maxLevel,10
14001023,mpCon,30-2*x
14001023,time,40*x
14001023,x,1
14001023,maxLevel,5
14001023,cooltime,3
14001023,y,5
14001024,maxLevel,1
14001024,mpCon,7
14001024,time,150
14001024,x,40
14001024,cooltime,5
14000025,accX,22*x
14000025,evaX,22*x
14000025,maxLevel,10
14000025,lukX,2*x
14001026,mpCon,5
14001026,x,650
14001026,y,450
14001026,maxLevel,1
14001026,z,15
14001030,mpCon,5
14001030,x,0
14001030,y,0
14001030,maxLevel,1
14001030,z,15
14001027,maxLevel,20
14001027,prop,50
14001027,x,1
14001027,w,60
14001027,y,2
14001027,z,3
14001027,damage,110+2*x
14001027,mobCount,3
14001027,speed,-40
14001027,nbdR,10
14000027,maxLevel,20
14000027,prop,50
14000027,x,1
14000027,time,60
14000027,y,2
14000027,z,3
14000027,damage,110+2*x
14000027,mobCount,3
14000027,speed,-40
14000028,maxLevel,20
14000028,damage,110+2*x
14000028,attackCount,1
14000028,range,350
14000029,maxLevel,20
14000029,damage,110+2*x
14000029,mobCount,3
14000029,range,350
14000029,attackCount,1
14100000,mastery,10+2*x
14100000,x,6*x
14100000,y,10*x
14100000,maxLevel,20
14100001,prop,10+2*x
14100001,criticaldamage,3+d(x/4)
14100001,maxLevel,20
14101002,mpCon,31-1*x
14101002,time,10*x
14101002,x,-2
14101002,maxLevel,20
14101004,mpCon,42-2*x
14101004,maxLevel,10
14101006,mpCon,12*u(x/10)
14101006,damage,70+x
14101006,mobCount,2+u(x/5)
14101006,x,1+d(x/5)
14101006,attackCount,4
14101006,maxLevel,20
14100010,maxLevel,10
14100010,lukX,3*x
14100010,dexX,3*x
14101008,maxLevel,20
14101008,mpCon,12+d(x/3)
14101008,damage,200+6*x
14101008,mobCount,4
14101008,bulletConsume,2
14101009,mpCon,14+u(x/3)
14101009,bulletConsume,2
14101009,damage,201+4*x
14101009,mobCount,4
14101009,maxLevel,20
14101009,prop,100
14101009,range,350
14101020,mpCon,15+u(x/2)
14101020,damage,160+4*x
14101020,bulletCount,2
14101020,maxLevel,20
14101020,x,250+5*x
14101020,range,350
14101021,damage,250+5*x
14101021,maxLevel,20
14101021,range,350
14101022,mpCon,31-1*x
14101022,time,30+15*x
14101022,x,-2
14101022,maxLevel,10
14100023,mastery,10+4*x
14100023,accX,12*x
14100023,y,20*x
14100023,maxLevel,10
14100023,damR,3*x
14100024,prop,16+x
14100024,criticaldamage,1+d(x/2)
14100024,maxLevel,19
14100025,maxLevel,5
14100025,lukX,12*x
14100026,maxLevel,10
14100026,prop,u(x/2)
14100026,x,1
14100026,dot,4*x
14100026,y,u(x/10)
14100027,maxLevel,20
14100027,x,0
14100027,y,u(x/20)
14100027,damage,40+4*x
14100027,mobCount,1
14100027,prop,20
14111000,mpCon,40+4*d(x/3)
14111000,x,10+3*x
14111000,time,60+30*d(x/5)
14111000,maxLevel,20
14111001,mpCon,10+3*d(x/2)
14111001,time,5+d(x/3)
14111001,prop,40+4*x
14111001,damage,110+4*x
14111001,dot,60+4*x
14111001,mobCount,6
14111001,maxLevel,10
14111001,dotInterval,1
14111001,dotTime,5+d(x/3)
14110004,prop,10+x
14110004,dot,50+2*x
14110004,dotInterval,1
14110004,dotTime,3+d(x/6)
14110004,maxLevel,20
14111005,mpCon,11+d(x/2)
14111005,damage,173+4*x
14111005,bulletCount,4
14111005,maxLevel,20
14111005,ballDelay,90
14111005,ballDelay1,90
14111005,ballDelay2,180
14111006,mpCon,20+x
14111006,time,4*u(x/3)
14111006,damage,80+3*x
14111006,dot,60+2*x
14111006,dotTime,4+d(x/5)
14111006,dotInterval,1
14111006,mobCount,6
14111006,maxLevel,30
14111007,mpCon,6+2*d(x/2)
